,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,timestamp
244,352,11,0,1,3,0,True,True,True,2020-03-10 20:35:39+00:00
245,353,2,0,0,13,0,True,True,True,2020-03-10 08:48:30+00:00
246,354,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
247,355,4,0,0,13,0,True,True,True,2020-03-10 08:52:44+00:00
248,356,9,0,0,14,0,True,True,True,2020-03-10 20:36:13+00:00
249,357,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
250,358,1,0,1,17,0,True,True,True,2020-03-10 19:00:31+00:00
251,359,6,0,0,9,0,True,True,True,2020-03-10 20:25:48+00:00
252,360,0,0,1,14,0,True,True,True,2020-03-10 19:51:46+00:00
253,361,6,0,1,12,0,True,True,True,2020-03-10 20:35:10+00:00
254,362,14,0,0,5,0,True,True,True,2020-03-10 19:51:14+00:00
255,363,10,0,0,9,0,True,True,True,2020-03-10 20:31:02+00:00
256,364,7,0,0,12,0,True,True,True,2020-03-10 20:29:22+00:00
257,365,15,0,0,4,0,True,True,True,2020-03-10 20:05:19+00:00
258,366,12,0,0,3,0,True,True,True,2020-03-10 20:29:15+00:00
259,367,0,0,0,19,0,True,True,True,2020-03-10 17:56:36+00:00
260,368,0,0,0,15,0,False,False,False,2019-11-06 17:01:13+00:00
261,369,11,0,0,4,0,True,True,True,2020-03-10 20:33:18+00:00
262,370,8,0,0,11,0,True,True,True,2020-03-10 20:37:56+00:00
263,371,10,0,0,9,0,True,True,True,2020-03-10 18:51:00+00:00
264,372,19,0,0,0,0,True,True,True,2020-03-10 20:30:53+00:00
265,373,2,0,0,13,0,True,True,True,2020-03-10 13:47:23+00:00
266,374,12,0,1,6,0,True,True,True,2020-03-10 20:27:19+00:00
267,376,4,0,1,10,0,True,True,True,2020-03-10 20:14:45+00:00
268,377,7,0,1,11,0,True,True,True,2020-03-10 20:25:34+00:00
269,378,1,0,0,18,0,True,True,True,2020-03-10 18:53:50+00:00
270,379,0,0,0,15,0,True,True,True,2020-03-10 20:30:59+00:00
271,380,2,0,0,16,0,True,True,True,2020-03-10 20:38:12+00:00
272,381,6,0,0,13,0,True,True,True,2020-03-10 20:34:07+00:00
273,384,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
274,385,4,0,0,11,0,True,True,True,2020-03-10 20:35:15+00:00
275,386,2,0,0,17,0,True,True,True,2020-03-10 20:32:50+00:00
276,387,9,0,1,5,0,True,True,True,2020-03-10 18:48:58+00:00
277,388,0,0,0,3,0,False,False,False,2020-03-10 08:52:40+00:00
278,389,4,0,0,10,0,True,True,True,2020-03-10 08:54:20+00:00
279,390,13,0,1,1,0,True,True,True,2020-03-10 17:23:36+00:00
280,391,9,0,2,4,0,True,True,True,2020-03-10 17:17:05+00:00
281,392,2,0,0,13,0,True,True,True,2020-03-10 20:07:26+00:00
282,393,3,0,0,12,0,True,True,True,2020-03-10 16:07:37+00:00
283,394,10,0,1,3,0,True,True,True,2020-03-10 14:41:02+00:00
284,395,13,0,0,2,0,True,True,True,2020-03-10 19:27:01+00:00
285,396,4,0,2,9,0,True,True,True,2020-03-10 13:36:03+00:00
286,397,9,0,1,5,0,True,True,True,2020-03-10 19:51:49+00:00
287,398,3,0,0,16,0,True,True,True,2020-03-10 20:25:07+00:00
288,399,3,0,0,12,0,True,True,True,2020-03-10 19:37:38+00:00
289,400,6,0,1,20,0,True,True,True,2020-03-10 20:34:40+00:00
290,401,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
291,402,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
292,403,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
293,404,6,0,1,9,0,True,True,True,2020-03-10 20:37:33+00:00
294,405,15,0,0,4,0,True,True,True,2020-03-10 18:10:47+00:00
295,406,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
296,407,3,0,1,15,0,True,True,True,2020-03-10 20:15:26+00:00
297,408,6,0,0,9,0,True,True,True,2020-03-10 19:35:18+00:00
298,409,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
299,410,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
300,411,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
301,412,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
302,413,2,0,0,17,0,True,True,True,2020-03-10 20:32:44+00:00
303,414,4,0,0,19,0,True,True,True,2020-03-10 19:53:27+00:00
304,415,9,0,0,10,0,True,True,True,2020-03-10 20:31:37+00:00
305,416,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
306,417,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
307,419,6,0,0,9,0,True,True,True,2020-03-10 15:46:19+00:00
308,420,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
309,421,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
310,422,12,0,0,3,0,True,True,True,2020-03-10 08:59:25+00:00
311,423,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
312,424,9,0,0,10,0,True,True,True,2020-03-10 13:35:05+00:00
313,425,4,0,0,12,0,True,True,True,2020-03-10 16:38:03+00:00
314,426,21,0,0,6,0,True,True,True,2020-03-10 20:36:03+00:00
315,427,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
316,428,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
317,430,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
318,431,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
319,432,3,0,0,16,0,True,True,True,2020-03-10 16:21:51+00:00
320,433,4,0,0,15,0,True,True,True,2020-03-10 12:05:42+00:00
321,434,6,0,1,12,0,True,True,True,2020-03-10 20:12:08+00:00
322,435,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00
323,436,8,0,3,4,0,True,True,True,2020-03-10 12:19:21+00:00
324,437,3,0,0,16,0,True,True,True,2020-03-10 20:16:36+00:00
325,440,5,0,0,12,0,True,True,True,2020-03-10 20:37:42+00:00
326,441,9,0,0,10,0,True,True,True,2020-03-10 20:24:26+00:00
327,442,4,0,0,11,0,True,True,True,2020-03-10 13:29:20+00:00
328,443,11,0,1,7,0,True,True,True,2020-03-10 20:27:16+00:00
329,445,5,0,1,13,0,True,True,True,2020-03-10 15:42:50+00:00
330,446,5,0,0,7,0,True,True,True,2020-03-10 20:23:27+00:00
